codigoMesa;idUbigeo;dep;gap_t_c_s;jpp_votos;rla_votos;total_valid;jpp_pct;ganador
051474;140130;14;3989.0;2;7;192;1.042;RENOVACIÓN POPULAR
001514;20324;02;3988.0;5;7;71;7.042;VOTOS EN BLANCO
031755;120806;12;3982.0;3;11;165;1.818;FUERZA POPULAR
062739;140409;14;3977.0;15;15;195;7.692;FUERZA POPULAR
066821;150403;15;3977.0;28;1;104;26.923;JUNTOS POR EL PERÚ
032051;120902;12;3976.0;50;13;186;26.882;JUNTOS POR EL PERÚ
032223;121101;12;3973.0;13;8;164;7.927;FUERZA POPULAR
031070;120503;12;3966.0;10;13;160;6.25;VOTOS NULOS
008727;40220;04;3964.0;54;58;217;24.885;PARTIDO CÍVICO OBRAS
045626;140116;14;3962.0;13;29;204;6.373;FUERZA POPULAR
076829;201001;20;3962.0;58;38;186;31.183;JUNTOS POR EL PERÚ
051618;140130;14;3955.0;3;16;179;1.676;RENOVACIÓN POPULAR
051386;140130;14;3952.0;6;12;208;2.885;RENOVACIÓN POPULAR
066837;150404;15;3952.0;3;1;117;2.564;ALIANZA PARA EL PROGRESO
069034;180305;18;3951.0;6;10;104;5.769;FUERZA POPULAR
027023;110803;11;3949.0;24;12;132;18.182;FUERZA POPULAR
001513;20324;02;3947.0;8;15;80;10.0;VOTOS EN BLANCO
085578;920202;92;3947.0;8;18;137;5.839;VOTOS EN BLANCO
003206;21307;02;3946.0;16;21;182;8.791;FUERZA POPULAR
007162;40118;04;3944.0;68;47;222;30.631;JUNTOS POR EL PERÚ
007158;40118;04;3943.0;57;32;196;29.082;JUNTOS POR EL PERÚ
036083;140101;14;3942.0;7;16;180;3.889;RENOVACIÓN POPULAR
019534;90101;09;3941.0;29;27;188;15.426;JUNTOS POR EL PERÚ
085615;920202;92;3940.0;7;7;98;7.143;VOTOS EN BLANCO
037047;140102;14;3937.0;8;20;209;3.828;FUERZA POPULAR
069035;180305;18;3932.0;14;10;104;13.462;FUERZA POPULAR
051435;140130;14;3926.0;2;7;178;1.124;RENOVACIÓN POPULAR
069038;180305;18;3926.0;24;10;172;13.953;FUERZA POPULAR
087503;940910;94;3923.0;6;15;152;3.947;RENOVACIÓN POPULAR
002178;20813;02;3920.0;16;19;89;17.978;PARTIDO CÍVICO OBRAS
050680;140130;14;3913.0;2;6;236;0.847;RENOVACIÓN POPULAR
019621;90101;09;3902.0;17;37;214;7.944;PARTIDO CÍVICO OBRAS
008728;40220;04;3901.0;33;74;225;14.667;PARTIDO CÍVICO OBRAS
005004;30505;03;3898.0;77;24;144;53.472;JUNTOS POR EL PERÚ
085543;920202;92;3895.0;6;7;101;5.941;VOTOS EN BLANCO
027024;110803;11;3894.0;15;18;130;11.538;FUERZA POPULAR
085755;920203;92;3887.0;5;17;168;2.976;VOTOS EN BLANCO
050627;140130;14;3885.0;3;9;204;1.471;RENOVACIÓN POPULAR
005007;30505;03;3876.0;92;14;151;60.927;JUNTOS POR EL PERÚ
042394;140108;14;3876.0;7;17;196;3.571;PARTIDO DEL BUEN GOBIERNO
020462;90314;09;3875.0;60;21;141;42.553;JUNTOS POR EL PERÚ
029029;120107;12;3874.0;3;11;203;1.478;RENOVACIÓN POPULAR
017871;71101;07;3872.0;87;21;177;49.153;JUNTOS POR EL PERÚ
071641;190301;19;3871.0;41;9;144;28.472;JUNTOS POR EL PERÚ
020446;90314;09;3870.0;34;16;96;35.417;JUNTOS POR EL PERÚ
019618;90101;09;3865.0;15;38;223;6.726;PARTIDO CÍVICO OBRAS
020464;90314;09;3860.0;46;30;102;45.098;JUNTOS POR EL PERÚ
069041;180305;18;3860.0;23;12;184;12.5;FUERZA POPULAR
007269;40119;04;3859.0;11;20;243;4.527;PARTIDO DEL BUEN GOBIERNO
045519;140116;14;3857.0;8;31;221;3.62;FUERZA POPULAR
011733;60103;06;3856.0;42;6;93;45.161;JUNTOS POR EL PERÚ
017869;71101;07;3850.0;92;26;175;52.571;JUNTOS POR EL PERÚ
012739;60507;06;3847.0;19;4;32;59.375;JUNTOS POR EL PERÚ
025150;110118;11;3841.0;55;36;207;26.57;JUNTOS POR EL PERÚ
031407;120613;12;3836.0;25;12;79;31.646;VOTOS EN BLANCO
085541;920202;92;3835.0;2;10;102;1.961;VOTOS EN BLANCO
086760;921331;92;3834.0;1;2;97;1.031;RENOVACIÓN POPULAR
085663;920202;92;3825.0;9;13;138;6.522;VOTOS EN BLANCO
008726;40220;04;3820.0;38;54;212;17.925;PARTIDO CÍVICO OBRAS
087869;941706;94;3820.0;5;43;198;2.525;PARTIDO CÍVICO OBRAS
021336;90901;09;3817.0;39;12;91;42.857;JUNTOS POR EL PERÚ
058954;140139;14;3815.0;14;27;198;7.071;RENOVACIÓN POPULAR
066278;150201;15;3811.0;35;13;166;21.084;VOTOS EN BLANCO
085576;920202;92;3811.0;5;14;117;4.274;VOTOS EN BLANCO
071636;190301;19;3808.0;35;5;95;36.842;JUNTOS POR EL PERÚ
044693;140113;14;3802.0;9;26;198;4.545;FUERZA POPULAR
005083;30605;03;3799.0;34;4;85;40.0;JUNTOS POR EL PERÚ
014325;61101;06;3798.0;53;15;122;43.443;JUNTOS POR EL PERÚ
031919;120901;12;3793.0;12;14;183;6.557;FUERZA POPULAR
027065;110805;11;3790.0;31;21;158;19.62;VOTOS EN BLANCO
029626;120111;12;3788.0;9;17;211;4.265;FUERZA POPULAR
031338;120608;12;3784.0;43;8;103;41.748;VOTOS EN BLANCO
020451;90314;09;3783.0;53;11;145;36.552;JUNTOS POR EL PERÚ
040594;140106;14;3782.0;7;13;228;3.07;PARTIDO DEL BUEN GOBIERNO
049731;140126;14;3775.0;0;15;260;0.0;RENOVACIÓN POPULAR
009129;40509;04;3774.0;46;26;159;28.931;JUNTOS POR EL PERÚ
045513;140116;14;3762.0;10;17;211;4.739;FUERZA POPULAR
085642;920202;92;3761.0;5;12;120;4.167;VOTOS EN BLANCO
007021;40112;04;3755.0;44;26;222;19.82;JUNTOS POR EL PERÚ
010165;50201;05;3754.0;70;9;146;47.945;JUNTOS POR EL PERÚ
020449;90314;09;3754.0;57;15;137;41.606;JUNTOS POR EL PERÚ
017874;71101;07;3752.0;69;32;172;40.116;JUNTOS POR EL PERÚ
011112;51110;05;3745.0;28;6;79;35.443;VOTOS EN BLANCO
045624;140116;14;3742.0;8;27;182;4.396;PARTIDO DEL BUEN GOBIERNO
085577;920202;92;3737.0;9;17;125;7.2;VOTOS EN BLANCO
074317;200101;20;3735.0;9;30;215;4.186;PARTIDO POLÍTICO COOPERACIÓN POPULAR
010913;50703;05;3724.0;25;9;72;34.722;VOTOS EN BLANCO
009011;40407;04;3715.0;49;28;208;23.558;JUNTOS POR EL PERÚ
051471;140130;14;3713.0;0;6;212;0.0;RENOVACIÓN POPULAR
085629;920202;92;3711.0;2;16;102;1.961;VOTOS EN BLANCO
020180;90111;09;3709.0;22;45;180;12.222;PARTIDO CÍVICO OBRAS
085529;920202;92;3707.0;4;6;86;4.651;VOTOS NULOS
063102;140502;14;3705.0;15;20;129;11.628;FUERZA POPULAR
012724;60507;06;3702.0;52;5;70;74.286;JUNTOS POR EL PERÚ
065172;150101;15;3698.0;3;3;135;2.222;FUERZA POPULAR
016722;70603;07;3695.0;90;23;196;45.918;JUNTOS POR EL PERÚ
076467;200901;20;3690.0;25;46;216;11.574;PARTIDO CÍVICO OBRAS
086388;921315;92;3685.0;0;6;69;0.0;RENOVACIÓN POPULAR
017954;71104;07;3684.0;66;13;113;58.407;JUNTOS POR EL PERÚ
020450;90314;09;3683.0;63;15;161;39.13;JUNTOS POR EL PERÚ
020651;90411;09;3681.0;26;14;104;25.0;VOTOS EN BLANCO
063645;140615;14;3676.0;25;25;193;12.953;FUERZA POPULAR
085651;920202;92;3673.0;1;18;94;1.064;VOTOS EN BLANCO
007019;40112;04;3671.0;41;25;224;18.304;JUNTOS POR EL PERÚ
085601;920202;92;3670.0;3;14;116;2.586;VOTOS EN BLANCO
067021;150504;15;3667.0;15;1;120;12.5;FUERZA POPULAR
066116;150113;15;3662.0;4;8;106;3.774;FUERZA POPULAR
080751;230101;23;3659.0;2;4;132;1.515;FUERZA POPULAR
085659;920202;92;3659.0;6;9;96;6.25;VOTOS EN BLANCO
085653;920202;92;3658.0;9;14;97;9.278;VOTOS EN BLANCO
085595;920202;92;3652.0;5;12;112;4.464;VOTOS EN BLANCO
042403;140108;14;3649.0;5;19;218;2.294;FUERZA POPULAR
051441;140130;14;3645.0;1;12;197;0.508;RENOVACIÓN POPULAR
031855;120808;12;3643.0;9;17;171;5.263;FUERZA POPULAR
085562;920202;92;3637.0;1;18;99;1.01;VOTOS EN BLANCO
019369;80613;08;3632.0;24;17;101;23.762;VOTOS EN BLANCO
012436;60401;06;3631.0;40;10;142;28.169;VOTOS EN BLANCO
011498;60101;06;3629.0;39;23;207;18.841;JUNTOS POR EL PERÚ
078006;210501;21;3625.0;41;17;163;25.153;VOTOS EN BLANCO
042392;140108;14;3623.0;2;9;189;1.058;RENOVACIÓN POPULAR
087486;940910;94;3619.0;4;19;162;2.469;VOTOS EN BLANCO
051438;140130;14;3611.0;2;6;185;1.081;RENOVACIÓN POPULAR
085655;920202;92;3610.0;8;8;101;7.921;VOTOS EN BLANCO
076841;201001;20;3599.0;40;35;154;25.974;JUNTOS POR EL PERÚ
011928;60107;06;3597.0;54;30;208;25.962;JUNTOS POR EL PERÚ
050523;140130;14;3596.0;2;8;146;1.37;RENOVACIÓN POPULAR
040612;140106;14;3593.0;3;27;217;1.382;FUERZA POPULAR
065334;150101;15;3591.0;1;10;193;0.518;PARTIDO PAÍS PARA TODOS
009078;40501;04;3589.0;25;21;186;13.441;FUERZA POPULAR
031852;120808;12;3588.0;14;12;180;7.778;VOTOS EN BLANCO
074198;200101;20;3587.0;17;18;230;7.391;PARTIDO POLÍTICO COOPERACIÓN POPULAR
085657;920202;92;3587.0;1;10;104;0.962;VOTOS EN BLANCO
086433;921317;92;3584.0;0;1;78;0.0;RENOVACIÓN POPULAR
018989;80401;08;3582.0;35;7;114;30.702;JUNTOS POR EL PERÚ
058950;140139;14;3582.0;10;29;218;4.587;FUERZA POPULAR
058915;140139;14;3579.0;16;25;222;7.207;FUERZA POPULAR
007167;40118;04;3577.0;58;53;219;26.484;JUNTOS POR EL PERÚ
051560;140130;14;3575.0;0;0;219;0.0;RENOVACIÓN POPULAR
070092;190103;19;3573.0;5;6;99;5.051;FUERZA POPULAR
085624;920202;92;3562.0;6;22;116;5.172;VOTOS EN BLANCO
007020;40112;04;3560.0;41;23;226;18.142;JUNTOS POR EL PERÚ
076828;201001;20;3560.0;47;26;162;29.012;JUNTOS POR EL PERÚ
013851;60805;06;3558.0;74;12;127;58.268;JUNTOS POR EL PERÚ
085556;920202;92;3549.0;1;12;107;0.935;VOTOS NULOS
012435;60401;06;3547.0;64;12;151;42.384;JUNTOS POR EL PERÚ
012433;60401;06;3546.0;57;16;160;35.625;JUNTOS POR EL PERÚ
086770;921331;92;3546.0;1;13;100;1.0;RENOVACIÓN POPULAR
012683;60504;06;3542.0;23;12;71;32.394;VOTOS NULOS
009016;40407;04;3541.0;41;46;180;22.778;PARTIDO CÍVICO OBRAS
001520;20325;02;3540.0;23;12;142;16.197;FUERZA POPULAR
085531;920202;92;3536.0;6;8;90;6.667;VOTOS EN BLANCO
086700;921325;92;3535.0;2;5;60;3.333;RENOVACIÓN POPULAR
001642;20410;02;3532.0;22;15;123;17.886;VOTOS NULOS
031344;120608;12;3528.0;39;19;120;32.5;JUNTOS POR EL PERÚ
012432;60401;06;3527.0;52;5;130;40.0;JUNTOS POR EL PERÚ
012648;60502;06;3524.0;75;8;102;73.529;JUNTOS POR EL PERÚ
020461;90314;09;3523.0;56;14;154;36.364;JUNTOS POR EL PERÚ
045522;140116;14;3521.0;21;24;199;10.553;FUERZA POPULAR
012438;60401;06;3515.0;57;7;133;42.857;JUNTOS POR EL PERÚ
048347;140126;14;3513.0;3;17;205;1.463;RENOVACIÓN POPULAR
085649;920202;92;3513.0;9;0;116;7.759;VOTOS EN BLANCO
027062;110805;11;3508.0;30;28;153;19.608;VOTOS EN BLANCO
079155;210802;21;3506.0;58;7;132;43.939;JUNTOS POR EL PERÚ
031917;120901;12;3505.0;16;14;181;8.84;FUERZA POPULAR
020847;90601;09;3504.0;13;23;125;10.4;FUERZA POPULAR
078283;210506;21;3502.0;49;29;166;29.518;JUNTOS POR EL PERÚ
075342;200501;20;3500.0;42;14;133;31.579;JUNTOS POR EL PERÚ
067798;160204;16;3499.0;71;23;177;40.113;JUNTOS POR EL PERÚ
051468;140130;14;3497.0;3;3;204;1.471;RENOVACIÓN POPULAR
018990;80401;08;3496.0;48;13;126;38.095;JUNTOS POR EL PERÚ
020565;90404;09;3488.0;54;16;118;45.763;JUNTOS POR EL PERÚ
065174;150101;15;3484.0;3;2;145;2.069;VOTOS EN BLANCO
020447;90314;09;3483.0;56;21;124;45.161;JUNTOS POR EL PERÚ
050613;140130;14;3472.0;2;8;151;1.325;RENOVACIÓN POPULAR
051647;140130;14;3468.0;2;7;191;1.047;RENOVACIÓN POPULAR
085708;920202;92;3466.0;4;14;96;4.167;VOTOS EN BLANCO
005005;30505;03;3465.0;92;16;139;66.187;JUNTOS POR EL PERÚ
005628;40102;04;3463.0;6;10;267;2.247;RENOVACIÓN POPULAR
045521;140116;14;3455.0;12;26;168;7.143;FUERZA POPULAR
001508;20323;02;3452.0;19;21;153;12.418;FUERZA POPULAR
001522;20325;02;3449.0;43;18;137;31.387;JUNTOS POR EL PERÚ
051649;140130;14;3449.0;5;7;194;2.577;RENOVACIÓN POPULAR
005077;30603;03;3448.0;62;4;96;64.583;JUNTOS POR EL PERÚ
050348;140127;14;3444.0;3;10;210;1.429;RENOVACIÓN POPULAR
040781;140106;14;3442.0;4;17;172;2.326;FUERZA POPULAR
000352;10206;01;3437.0;36;3;60;60.0;JUNTOS POR EL PERÚ
007243;40119;04;3437.0;11;20;218;5.046;PARTIDO DEL BUEN GOBIERNO
042391;140108;14;3434.0;5;12;203;2.463;FUERZA POPULAR
020456;90314;09;3428.0;50;6;98;51.02;JUNTOS POR EL PERÚ
018619;80109;08;3422.0;36;14;173;20.809;JUNTOS POR EL PERÚ
001519;20325;02;3420.0;37;17;159;23.27;FUERZA POPULAR
072543;190505;19;3419.0;16;16;136;11.765;VOTOS EN BLANCO
019474;80709;08;3416.0;59;17;150;39.333;JUNTOS POR EL PERÚ
045600;140116;14;3416.0;8;34;207;3.865;FUERZA POPULAR
007160;40118;04;3415.0;66;48;225;29.333;JUNTOS POR EL PERÚ
085620;920202;92;3415.0;3;21;106;2.83;VOTOS EN BLANCO
002228;20901;02;3413.0;46;18;129;35.659;JUNTOS POR EL PERÚ
010979;50802;05;3413.0;35;19;125;28.0;JUNTOS POR EL PERÚ
005085;30605;03;3411.0;37;10;88;42.045;JUNTOS POR EL PERÚ
012080;60201;06;3407.0;51;19;163;31.288;JUNTOS POR EL PERÚ
050582;140130;14;3398.0;0;2;279;0.0;RENOVACIÓN POPULAR
085969;920803;92;3389.0;3;10;179;1.676;RENOVACIÓN POPULAR
067281;150702;15;3381.0;18;0;33;54.545;JUNTOS POR EL PERÚ
030978;120503;12;3380.0;9;17;141;6.383;FUERZA POPULAR
031056;120503;12;3379.0;16;0;168;9.524;FUERZA POPULAR
019370;80613;08;3375.0;20;11;100;20.0;JUNTOS POR EL PERÚ
032260;121102;12;3373.0;17;14;89;19.101;VOTOS EN BLANCO
010230;50208;05;3363.0;75;14;111;67.568;JUNTOS POR EL PERÚ
001507;20323;02;3362.0;21;10;135;15.556;FUERZA POPULAR
001524;20325;02;3361.0;23;24;166;13.855;FUERZA POPULAR
001465;20301;02;3356.0;16;17;134;11.94;VOTOS EN BLANCO
019206;80517;08;3356.0;74;13;155;47.742;JUNTOS POR EL PERÚ
085665;920202;92;3356.0;2;11;109;1.835;VOTOS EN BLANCO
086417;921315;92;3355.0;0;2;66;0.0;RENOVACIÓN POPULAR
009012;40407;04;3354.0;39;23;187;20.856;FUERZA POPULAR
012647;60502;06;3353.0;83;7;126;65.873;JUNTOS POR EL PERÚ
062357;140401;14;3343.0;7;17;177;3.955;FUERZA POPULAR
037049;140102;14;3341.0;1;18;211;0.474;FUERZA POPULAR
020361;90205;09;3332.0;57;15;157;36.306;JUNTOS POR EL PERÚ
010232;50208;05;3331.0;40;15;77;51.948;JUNTOS POR EL PERÚ
085643;920202;92;3327.0;6;18;132;4.545;VOTOS EN BLANCO
051662;140130;14;3321.0;3;9;202;1.485;RENOVACIÓN POPULAR
085560;920202;92;3321.0;5;13;111;4.505;VOTOS EN BLANCO
001443;20203;02;3320.0;30;9;126;23.81;VOTOS EN BLANCO
067352;150901;15;3315.0;8;1;81;9.877;FUERZA POPULAR
033877;130112;13;3303.0;17;12;215;7.907;FUERZA POPULAR
063736;140615;14;3303.0;24;36;201;11.94;PARTIDO CÍVICO OBRAS
051431;140130;14;3301.0;0;7;179;0.0;RENOVACIÓN POPULAR
018993;80401;08;3298.0;58;11;156;37.179;JUNTOS POR EL PERÚ
065486;150106;15;3296.0;2;1;88;2.273;RENOVACIÓN POPULAR
031881;120901;12;3294.0;19;16;212;8.962;FUERZA POPULAR
051481;140130;14;3294.0;7;9;211;3.318;RENOVACIÓN POPULAR
045625;140116;14;3293.0;14;31;209;6.699;FUERZA POPULAR
009023;40407;04;3281.0;53;32;191;27.749;JUNTOS POR EL PERÚ
066830;150404;15;3281.0;5;0;116;4.31;ALIANZA PARA EL PROGRESO
069844;190103;19;3281.0;21;14;216;9.722;FUERZA POPULAR
058901;140139;14;3278.0;9;42;205;4.39;PARTIDO CÍVICO OBRAS
019722;90102;09;3276.0;29;9;104;27.885;VOTOS EN BLANCO
067369;150903;15;3274.0;0;0;70;0.0;ALIANZA PARA EL PROGRESO
010852;50601;05;3273.0;48;20;134;35.821;JUNTOS POR EL PERÚ
065505;150106;15;3273.0;4;1;51;7.843;PODEMOS PERÚ
017505;70908;07;3269.0;55;24;142;38.732;JUNTOS POR EL PERÚ
074010;190802;19;3263.0;14;18;179;7.821;FUERZA POPULAR
051621;140130;14;3259.0;2;4;169;1.183;RENOVACIÓN POPULAR
067359;150901;15;3255.0;5;3;80;6.25;VOTOS EN BLANCO
031849;120808;12;3249.0;5;12;180;2.778;VOTOS EN BLANCO
051630;140130;14;3247.0;3;5;184;1.63;RENOVACIÓN POPULAR
065482;150106;15;3246.0;3;1;83;3.614;PODEMOS PERÚ
085584;920202;92;3243.0;2;18;102;1.961;VOTOS EN BLANCO
067361;150901;15;3240.0;0;2;101;0.0;FUERZA POPULAR
071639;190301;19;3233.0;56;13;145;38.621;JUNTOS POR EL PERÚ
067460;160101;16;3230.0;23;12;133;17.293;FUERZA POPULAR
067280;150702;15;3219.0;15;2;41;36.585;VOTOS EN BLANCO
085538;920202;92;3219.0;6;10;101;5.941;VOTOS EN BLANCO
076804;201001;20;3214.0;34;17;117;29.06;VOTOS EN BLANCO
051651;140130;14;3211.0;3;11;192;1.562;RENOVACIÓN POPULAR
058996;140139;14;3207.0;21;27;185;11.351;VOTOS EN BLANCO
001677;20501;02;3199.0;10;6;131;7.634;FUERZA POPULAR
001537;20401;02;3197.0;37;25;164;22.561;VOTOS EN BLANCO
021945;100101;10;3197.0;15;15;214;7.009;FUERZA POPULAR
031345;120608;12;3197.0;33;14;120;27.5;VOTOS EN BLANCO
002256;20905;02;3195.0;22;10;92;23.913;JUNTOS POR EL PERÚ
012687;60505;06;3195.0;97;13;143;67.832;JUNTOS POR EL PERÚ
051243;140130;14;3193.0;1;4;147;0.68;RENOVACIÓN POPULAR
085645;920202;92;3190.0;4;11;109;3.67;VOTOS EN BLANCO
085621;920202;92;3188.0;7;10;116;6.034;VOTOS EN BLANCO
001510;20323;02;3184.0;18;19;171;10.526;FUERZA POPULAR
050339;140127;14;3181.0;0;9;180;0.0;RENOVACIÓN POPULAR
019828;90105;09;3180.0;74;27;162;45.679;JUNTOS POR EL PERÚ
065485;150106;15;3179.0;4;2;105;3.81;FUERZA POPULAR
067625;160101;16;3179.0;23;27;201;11.443;FUERZA POPULAR
068380;170301;17;3172.0;22;27;206;10.68;PARTIDO CÍVICO OBRAS
001994;20803;02;3171.0;26;19;145;17.931;VOTOS EN BLANCO
031314;120607;12;3166.0;9;5;41;21.951;VOTOS EN BLANCO
066262;150113;15;3155.0;16;5;162;9.877;FUERZA POPULAR
045603;140116;14;3153.0;14;38;211;6.635;PARTIDO CÍVICO OBRAS
074256;200101;20;3153.0;15;19;214;7.009;AHORA NACIÓN - AN
063746;140615;14;3151.0;13;45;202;6.436;PARTIDO CÍVICO OBRAS
067989;170102;17;3150.0;39;32;166;23.494;JUNTOS POR EL PERÚ
019610;90101;09;3146.0;14;26;194;7.216;FUERZA POPULAR
001527;20325;02;3143.0;25;24;127;19.685;VOTOS EN BLANCO
031522;120706;12;3141.0;30;6;131;22.901;FUERZA POPULAR
076831;201001;20;3141.0;52;25;163;31.902;JUNTOS POR EL PERÚ
005030;30506;03;3130.0;52;23;138;37.681;VOTOS EN BLANCO
067151;150602;15;3129.0;3;1;56;5.357;VOTOS EN BLANCO
079499;220101;22;3128.0;10;8;157;6.369;VOTOS NULOS
010850;50601;05;3127.0;40;28;121;33.058;JUNTOS POR EL PERÚ
005033;30506;03;3119.0;38;38;113;33.628;PARTIDO CÍVICO OBRAS
001464;20301;02;3118.0;16;12;138;11.594;AHORA NACIÓN - AN
020300;90201;09;3118.0;65;35;195;33.333;JUNTOS POR EL PERÚ
005076;30603;03;3117.0;46;7;80;57.5;JUNTOS POR EL PERÚ
018991;80401;08;3116.0;48;13;140;34.286;JUNTOS POR EL PERÚ
002141;20813;02;3115.0;32;22;130;24.615;JUNTOS POR EL PERÚ
008496;40201;04;3111.0;41;34;172;23.837;JUNTOS POR EL PERÚ
037626;140103;14;3110.0;22;33;226;9.735;FUERZA POPULAR
079160;210802;21;3108.0;42;14;140;30.0;JUNTOS POR EL PERÚ
087431;940910;94;3083.0;3;20;164;1.829;RENOVACIÓN POPULAR
079370;210909;21;3082.0;63;8;173;36.416;JUNTOS POR EL PERÚ
007165;40118;04;3079.0;56;45;204;27.451;JUNTOS POR EL PERÚ
051389;140130;14;3079.0;2;15;203;0.985;RENOVACIÓN POPULAR
012674;60504;06;3075.0;33;3;87;37.931;JUNTOS POR EL PERÚ
017937;71104;07;3075.0;105;20;164;64.024;JUNTOS POR EL PERÚ
011028;50904;05;3072.0;29;16;108;26.852;VOTOS EN BLANCO
017942;71104;07;3072.0;107;17;176;60.795;JUNTOS POR EL PERÚ
050308;140127;14;3072.0;3;6;209;1.435;RENOVACIÓN POPULAR
076839;201001;20;3070.0;46;29;141;32.624;VOTOS EN BLANCO
019371;80613;08;3069.0;25;18;115;21.739;VOTOS EN BLANCO
086321;921308;92;3069.0;1;7;90;1.111;RENOVACIÓN POPULAR
079153;210802;21;3058.0;49;12;131;37.405;JUNTOS POR EL PERÚ
058905;140139;14;3051.0;11;22;177;6.215;FUERZA POPULAR
068994;180304;18;3049.0;22;2;103;21.359;VOTOS EN BLANCO
078671;210611;21;3048.0;17;15;208;8.173;FUERZA POPULAR
074007;190802;19;3046.0;20;31;192;10.417;FUERZA POPULAR
077823;210401;21;3043.0;27;18;175;15.429;FUERZA POPULAR
065507;150106;15;3038.0;2;0;53;3.774;VOTOS EN BLANCO
078934;210701;21;3037.0;22;15;108;20.37;VOTOS EN BLANCO
074028;190802;19;3036.0;18;25;215;8.372;FUERZA POPULAR
087358;940902;94;3034.0;0;16;170;0.0;RENOVACIÓN POPULAR
017434;70905;07;3033.0;61;12;133;45.865;JUNTOS POR EL PERÚ
074018;190802;19;3026.0;11;28;192;5.729;FUERZA POPULAR
000647;10510;01;3025.0;7;11;107;6.542;FUERZA POPULAR
050349;140127;14;3025.0;2;8;190;1.053;RENOVACIÓN POPULAR
051430;140130;14;3025.0;1;8;199;0.503;RENOVACIÓN POPULAR
001669;20501;02;3021.0;25;14;198;12.626;FUERZA POPULAR
067370;150903;15;3021.0;4;2;52;7.692;FUERZA POPULAR
017931;71104;07;3019.0;69;18;137;50.365;JUNTOS POR EL PERÚ
087424;940910;94;3019.0;6;14;155;3.871;RENOVACIÓN POPULAR
068175;170210;17;3018.0;37;27;158;23.418;JUNTOS POR EL PERÚ
018992;80401;08;3013.0;61;10;155;39.355;JUNTOS POR EL PERÚ
000842;10701;01;3011.0;53;25;169;31.361;JUNTOS POR EL PERÚ
071077;190115;19;3011.0;19;6;197;9.645;FUERZA POPULAR
078677;210611;21;3011.0;15;21;195;7.692;FUERZA POPULAR
001628;20408;02;3010.0;24;23;154;15.584;VOTOS EN BLANCO
011097;51104;05;3005.0;60;8;96;62.5;JUNTOS POR EL PERÚ
067500;160101;16;3003.0;30;34;189;15.873;VOTOS EN BLANCO
079156;210802;21;3002.0;49;17;157;31.21;JUNTOS POR EL PERÚ
011478;60101;06;2997.0;33;28;199;16.583;FUERZA POPULAR
031341;120608;12;2996.0;44;21;123;35.772;JUNTOS POR EL PERÚ
076838;201001;20;2995.0;59;19;157;37.58;JUNTOS POR EL PERÚ
012434;60401;06;2994.0;62;14;147;42.177;JUNTOS POR EL PERÚ
014321;61101;06;2993.0;80;26;174;45.977;JUNTOS POR EL PERÚ
065487;150106;15;2993.0;8;1;65;12.308;VOTOS EN BLANCO
067993;170103;17;2992.0;54;20;130;41.538;JUNTOS POR EL PERÚ
078791;210619;21;2992.0;28;23;160;17.5;VOTOS EN BLANCO
063742;140615;14;2991.0;21;29;175;12.0;VOTOS EN BLANCO
079193;210803;21;2991.0;39;16;96;40.625;JUNTOS POR EL PERÚ
018817;80205;08;2989.0;54;17;146;36.986;JUNTOS POR EL PERÚ
020568;90404;09;2989.0;69;13;132;52.273;JUNTOS POR EL PERÚ
079152;210802;21;2986.0;70;15;156;44.872;JUNTOS POR EL PERÚ
001445;20203;02;2983.0;38;11;152;25.0;JUNTOS POR EL PERÚ
067364;150902;15;2978.0;5;0;45;11.111;VOTOS EN BLANCO
017941;71104;07;2974.0;86;25;173;49.711;JUNTOS POR EL PERÚ
020459;90314;09;2969.0;59;11;127;46.457;JUNTOS POR EL PERÚ
042399;140108;14;2969.0;4;25;208;1.923;FUERZA POPULAR
086430;921317;92;2969.0;0;5;92;0.0;RENOVACIÓN POPULAR
012441;60401;06;2966.0;40;13;144;27.778;JUNTOS POR EL PERÚ
079362;210909;21;2966.0;62;14;120;51.667;JUNTOS POR EL PERÚ
032059;120902;12;2965.0;39;24;191;20.419;FUERZA POPULAR
086476;921317;92;2965.0;0;8;100;0.0;RENOVACIÓN POPULAR
085507;250304;25;2963.0;21;11;98;21.429;VOTOS EN BLANCO
005634;40102;04;2961.0;13;7;188;6.915;PARTIDO DEL BUEN GOBIERNO
072546;190505;19;2960.0;23;11;177;12.994;VOTOS EN BLANCO
012688;60505;06;2959.0;112;7;138;81.159;JUNTOS POR EL PERÚ
049593;140126;14;2956.0;2;14;206;0.971;PARTIDO DEL BUEN GOBIERNO
009009;40407;04;2955.0;51;16;192;26.562;JUNTOS POR EL PERÚ
040783;140106;14;2955.0;5;21;169;2.959;FUERZA POPULAR
063735;140615;14;2954.0;11;32;196;5.612;FUERZA POPULAR
017936;71104;07;2952.0;89;18;157;56.688;JUNTOS POR EL PERÚ
058945;140139;14;2952.0;20;24;223;8.969;PARTIDO DEL BUEN GOBIERNO
031295;120605;12;2950.0;32;14;106;30.189;VOTOS EN BLANCO
017442;70905;07;2947.0;40;18;105;38.095;JUNTOS POR EL PERÚ
001469;20301;02;2946.0;22;25;135;16.296;VOTOS EN BLANCO
017455;70906;07;2944.0;47;18;148;31.757;JUNTOS POR EL PERÚ
